"subjectnumber" "activity" "TimeDomainSignalBodyLinearAccelerationMeanX" "TimeDomainSignalBodyLinearAccelerationMeanY" "TimeDomainSignalBodyLinearAccelerationMeanZ" "TimeDomainSignalBodyLinearAccelerationStandardDeviationX" "TimeDomainSignalBodyLinearAccelerationStandardDeviationY" "TimeDomainSignalBodyLinearAccelerationStandardDeviationZ" "TimeDomainSignalGravityLinearAccelerationMeanX" "TimeDomainSignalGravityLinearAccelerationMeanY" "TimeDomainSignalGravityLinearAccelerationMeanZ" "TimeDomainSignalGravityLinearAccelerationStandardDeviationX" "TimeDomainSignalGravityLinearAccelerationStandardDeviationY" "TimeDomainSignalGravityLinearAccelerationStandardDeviationZ" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanX" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanY" "TimeDomainSignalBodyLinearAccelerationDerivativeMeanZ" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationX" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationY" "TimeDomainSignalBodyLinearAccelerationDerivativeStandardDeviationZ" "TimeDomainSignalBodyAngularVelocityMeanX" "TimeDomainSignalBodyAngularVelocityMeanY" "TimeDomainSignalBodyAngularVelocityMeanZ" "TimeDomainSignalBodyAngularVelocityStandardDeviationX" "TimeDomainSignalBodyAngularVelocityStandardDeviationY" "TimeDomainSignalBodyAngularVelocityStandardDeviationZ" "TimeDomainSignalBodyAngularVelocityDerivativeMeanX" "TimeDomainSignalBodyAngularVelocityDerivativeMeanY" "TimeDomainSignalBodyAngularVelocityDerivativeMeanZ" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationX" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationY" "TimeDomainSignalBodyAngularVelocityDerivativeStandardDeviationZ" "TimeDomainSignalBodyLinearAccelerationEuclideanNormMean" "TimeDomainSignalBodyLinearAccelerationEuclideanNormStandardDeviation" "TimeDomainSignalGravityLinearAccelerationEuclideanNormMean" "TimeDomainSignalGravityLinearAccelerationEuclideanNormStandardDeviation" "TimeDomainSignalBodyLinearAccelerationDerivativeEuclideanNormMean" "TimeDomainSignalBodyLinearAccelerationDerivativeEuclideanNormStandardDeviation" "TimeDomainSignalBodyAngularVelocityEuclideanNormMean" "TimeDomainSignalBodyAngularVelocityEuclideanNormStandardDeviation" "TimeDomainSignalBodyAngularVelocityDerivativeEuclideanNormMean" "TimeDomainSignalBodyAngularVelocityDerivativeEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyLinearAccelerationMeanX" "FrequencyDomainSignalBodyLinearAccelerationMeanY" "FrequencyDomainSignalBodyLinearAccelerationMeanZ" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationX" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationY" "FrequencyDomainSignalBodyLinearAccelerationStandardDeviationZ" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanX" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanY" "FrequencyDomainSignalBodyLinearAccelerationDerivativeMeanZ" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationX" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationY" "FrequencyDomainSignalBodyLinearAccelerationDerivativeStandardDeviationZ" "FrequencyDomainSignalBodyAngularVelocityMeanX" "FrequencyDomainSignalBodyAngularVelocityMeanY" "FrequencyDomainSignalBodyAngularVelocityMeanZ" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationX" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationY" "FrequencyDomainSignalBodyAngularVelocityStandardDeviationZ" "FrequencyDomainSignalBodyLinearAccelerationEuclideanNormMean" "FrequencyDomainSignalBodyLinearAccelerationEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyLinearAccelerationDerivativeEuclideanNormMean" "FrequencyDomainSignalBodyLinearAccelerationDerivativeEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyAngularVelocityEuclideanNormMean" "FrequencyDomainSignalBodyAngularVelocityEuclideanNormStandardDeviation" "FrequencyDomainSignalBodyAngularVelocityDerivativeEuclideanNormMean" "FrequencyDomainSignalBodyAngularVelocityDerivativeEuclideanNormStandardDeviation"
25 "walkingdownstairs" 0.292139991087719 -0.0205565860480702 -0.101281257192982 -0.123659617298246 -0.0417146030445614 -0.101977201649123 0.908483123157895 -0.0827043393684211 0.0936611583157895 -0.955951370175439 -0.940285895614035 -0.915050712807018 0.0623419670614035 0.0235233465912281 0.0181764725280702 -0.175333732333333 -0.257984524619298 -0.345501034745614 -0.0374386997438596 -0.0874043983824561 0.097836129577193 -0.379195245789474 -0.161626103210526 -0.308440401578947 -0.115224778655789 -0.0457014779912281 -0.0503968417019298 -0.398738637368421 -0.344546041877193 -0.501857299298246 -0.0583673706368421 -0.0421289236666667 -0.0583673706368421 -0.0421289236666667 -0.210363633368421 -0.123557494421053 -0.0983312219052632 -0.198672839957895 -0.361419380168421 -0.34586682645614 -0.101417050377193 -0.071111754322807 -0.124456950526316 -0.138843993822807 -0.0878439547689474 -0.167081091052632 -0.180558355917544 -0.268196300717544 -0.267922125473684 -0.248043970121053 -0.301382042596491 -0.423844136815789 -0.230796408385965 -0.15890608222807 -0.268110352621053 -0.429046919649123 -0.178909343912281 -0.386555551438596 0.00977276643859649 -0.224578446001754 -0.0931563115263158 -0.170699745824561 -0.195572316291228 -0.355695742685965 -0.330163678298246 -0.416003309631579
26 "walkingdownstairs" 0.285252878928571 -0.0179204332776607 -0.106356053196429 -0.0162676940714286 -0.0783852469982143 -0.358471925892857 0.95400978625 -0.0744308836667857 0.110730592964286 -0.965824842142857 -0.937730233035714 -0.929195541071429 0.125368234821429 -0.00843216806964286 -0.0150792420964286 -0.282513717576786 -0.230924381250018 -0.538926637142857 -0.0162789017607143 -0.104027630331786 0.0974699329107143 -0.273231698482143 -0.486271945714286 -0.405382749642857 -0.102828168803214 -0.0401891220316071 -0.0494476261214286 -0.289328431321429 -0.6692545625 -0.468700338035714 -0.0383954787321429 -0.01683513 -0.0383954787321429 -0.01683513 -0.307145769669643 -0.275804216267857 -0.201307066944643 -0.314285335951786 -0.533656508392857 -0.55325878875 -0.159577838569643 -0.105020197571429 -0.414973739196429 0.03344055255 -0.124511699683929 -0.380754567910714 -0.334015848728571 -0.286789900764286 -0.519582845714286 -0.293755530589286 -0.221695240251786 -0.557046228571429 -0.154075397 -0.528469376607143 -0.330705194107143 -0.315254746428571 -0.470770340892857 -0.487406316785714 -0.0697151255053571 -0.142126731980357 -0.296096522783929 -0.257874340419643 -0.39163163125 -0.38352662525 -0.5661807 -0.568321327142857
27 "walkingdownstairs" 0.293047142241379 -0.0126848155073621 -0.110054975396552 0.208229295793103 -0.0768598585482759 -0.196470750689655 0.948995987413793 -0.0936616828724138 0.0267013311827586 -0.953479179310345 -0.933704386206897 -0.917956435344828 0.0822635211017241 0.00310590001551724 0.00864320513275862 -0.0449380712517241 -0.144558146651724 -0.363617515103448 -0.0570437598625862 -0.0686031402213793 0.0843972154474138 -0.359945028810345 -0.468809800551724 -0.270872928242414 -0.0902572144172414 -0.0433009919318965 -0.0505947467465517 -0.35855633822069 -0.52387103637931 -0.332324807413793 0.148957276634483 0.171674124155172 0.148957276634483 0.171674124155172 -0.12803637287069 -0.0352878721103448 -0.194335479801724 -0.314173548517241 -0.445971514310345 -0.487910246034483 0.0706909216293103 -0.058583744112069 -0.208897242293103 0.254332500103448 -0.146864667691379 -0.256742434551724 -0.105512845137931 -0.193144210051724 -0.315687412155172 -0.0696578917931034 -0.151817759194828 -0.410507083965517 -0.230587304137931 -0.427167473793103 -0.172213697753448 -0.405268805241379 -0.501119168965517 -0.373856048827586 0.134985543615517 0.0068418211137931 -0.0395395650448276 -0.0403440789603448 -0.359689788275862 -0.404035654137931 -0.488529282241379 -0.524034360862069
28 "walkingdownstairs" 0.302924640344828 -0.0192872002896552 -0.108993923044828 0.141609846344828 -0.12628020952069 -0.0332054709310345 0.901494253103448 -0.139596748810345 -0.248283465862069 -0.945650420689655 -0.93616656137931 -0.925941572413793 0.0809323717344828 0.0329515234896552 0.00630465448275862 0.0146684924310345 -0.154382441103448 -0.319794476896552 -0.166424687344828 -0.0294211312896552 0.194950656137931 -0.381491853862069 -0.337515121724138 -0.243215932586207 -0.041027798637931 -0.0570114515862069 -0.0522299384827586 -0.462850308965517 -0.314808963103448 -0.295383243448276 0.101259636834483 0.200696993 0.101259636834483 0.200696993 -0.0980359230724138 0.0298471532206897 -0.128501245886207 -0.27201949137931 -0.362865069655172 -0.326898652624138 0.093025685962069 -0.0880225640758621 -0.0835839186896552 0.157374650758621 -0.203658306341379 -0.0844290090344828 -0.0401842923344828 -0.189505533755172 -0.240526447758621 -0.0200617903448276 -0.174203493586207 -0.39958919 -0.298414787068966 -0.248781977789655 -0.129905759362069 -0.412584249758621 -0.406439959310345 -0.354673766206897 0.224726274241379 -0.00240550667931035 0.0593866555551724 -0.0217473528275862 -0.279375975172414 -0.399991351724138 -0.345582480517241 -0.35113567562069
29 "walkingdownstairs" 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.125712887943478 0.156496646504348 -0.341031811521739 0.929291680434783 -0.235897105217391 -0.121477255782609 -0.956921542391304 -0.948404212173913 -0.91705975 0.0972653457891304 0.0143450903413043 0.00123950141304348 -0.0167652227782609 0.0265530133695652 -0.427053261304348 -0.141096309502174 0.00710564286763044 0.138622425584783 -0.268106330991304 -0.259368686847826 -0.307025006304348 -0.0266492977565217 -0.0570410865136957 -0.077617393146087 -0.16394489726087 -0.424567878478261 -0.336212734130435 0.104359216580435 0.135465563932609 0.104359216580435 0.135465563932609 -0.0707560279130435 -0.0418872609934783 -0.068246324026087 -0.22448414468913 -0.340417305565217 -0.407132335434783 0.0890721752173913 0.186441733869565 -0.308161634195652 0.137797082826087 0.065301199843913 -0.416940283043478 -0.0268676982326087 -0.0127039720456522 -0.365287434717391 -0.0980112293695652 -0.00175391954565217 -0.48848835173913 -0.0299969963043478 -0.217100157608696 -0.184392337071739 -0.345453346086957 -0.293108364565217 -0.416505886304348 0.188840007695652 -0.074058597676087 -0.0128823827326087 -0.0883598523695652 -0.223354793921739 -0.362903836717391 -0.396720714347826 -0.464722244347826
30 "walkingdownstairs" 0.293140441083333 -0.01494121505625 -0.0981339984895833 0.167383602458333 -0.12246346700625 -0.223177999879167 0.948486215 -0.0760962952291667 0.0919650454166667 -0.9417361925 -0.91390306375 -0.869300904791667 0.0636871965479167 0.000621016968750005 -0.0140642983104167 -0.023952574044375 -0.07734083835625 -0.478764185 -0.0374126070957292 -0.0851045889895833 0.0822244074666667 -0.282077257508333 -0.390460137708333 -0.311122615416667 -0.0743986469979167 -0.0671482305364583 -0.0359648430270833 -0.347807556958333 -0.693469035833333 -0.379769406458333 0.103705165666667 0.1344811501875 0.103705165666667 0.1344811501875 -0.138637624454167 -0.0307693372041667 -0.122968108816667 -0.26740979843125 -0.539174456458333 -0.59705704875 0.110663200244167 -0.02122937175 -0.266692150208333 0.187438624270833 -0.239349053641667 -0.262073242045833 -0.0382458213333333 -0.0977850659541667 -0.411173451875 -0.0986379156229167 -0.120381521220833 -0.547320886875 -0.18941800145 -0.463125032083333 -0.199225894479167 -0.319123137947917 -0.354872689583333 -0.416165845833333 0.115973968158333 -0.0330868111229167 0.000448896304791667 -0.0797714324854167 -0.381459881875 -0.323024575098542 -0.596578626041667 -0.626675982083333
1 "walkingupstairs" 0.260819873067797 -0.0324109410555932 -0.110064863437288 -0.313123437627119 0.0116280813372881 -0.369754604067797 0.883533436101695 -0.382851153728814 -0.162943955254237 -0.944040819322034 -0.909825953898305 -0.909469675084746 0.0426880986186441 0.0397249270484746 0.0208205538101695 -0.458364616949153 -0.251680364540678 -0.708551711864407 0.0721980309322034 -0.139275405637288 0.0215603697 -0.456039262525424 -0.582742845932203 -0.492327305084746 -0.115510569491525 -0.0400372510491525 -0.0498180874305085 -0.507270757966102 -0.775774143389831 -0.573433947627119 -0.184014895 -0.333597432542373 -0.184014895 -0.333597432542373 -0.436901159491525 -0.439020591694915 -0.347321812220339 -0.408886653186441 -0.658861401355932 -0.718028040338983 -0.392004211474576 -0.0788094156644068 -0.504494528474576 -0.285333024050847 -0.00803987529661017 -0.350797226271186 -0.478434306271186 -0.283772547471017 -0.677314534067797 -0.486446509661017 -0.268191523644068 -0.738705863898305 -0.378216681762712 -0.637293508305085 -0.431503361525424 -0.484820991355932 -0.556045947118644 -0.561097649661017 -0.315866079491525 -0.447994369152542 -0.412920898474576 -0.48060920220339 -0.514211583728814 -0.445181802430508 -0.716877778644068 -0.740033436271186
2 "walkingupstairs" 0.269559388571429 -0.0219503079085714 -0.11636551484 -0.428097348 -0.157873350857143 -0.0639760316491429 0.932732637142857 -0.230187043428571 -0.0386360016114286 -0.952146732571429 -0.903091438 -0.858505354285714 0.0710839426285714 0.00500893148285714 0.000921828971428567 -0.631036689142857 -0.67637233 -0.804152435714286 0.0350956587142857 -0.105466757142857 0.0749172850108571 -0.531486496857143 -0.193761709285714 -0.191912848371429 -0.13097600694 -0.0234367508714286 -0.0305725462571429 -0.792577937142857 -0.788135026857143 -0.715164495714286 -0.201936837142857 -0.425053420571429 -0.201936837142857 -0.425053420571429 -0.67477094 -0.66311776 -0.180848775971429 -0.253945319485714 -0.767063986 -0.814141302285714 -0.523497266285714 -0.359903183428571 -0.410963929142857 -0.395048886571429 -0.120790706114286 0.0203410134245714 -0.64856582 -0.686160758285714 -0.785023960857143 -0.645907018571429 -0.688181868571429 -0.821875788285714 -0.539494789714286 -0.416729295714286 -0.346538381142857 -0.537754734571429 -0.0903199951057143 -0.222402614971429 -0.505761981428571 -0.473506191142857 -0.651994040857143 -0.679529011142857 -0.534670008285714 -0.225549649482857 -0.814952664571429 -0.826441627714286
3 "walkingupstairs" 0.268459469914894 -0.0325269755153191 -0.107471453914894 -0.0457237779851064 0.185022459476596 -0.308938978787234 0.936821834893617 -0.265942569148936 -0.0232035364248936 -0.95357996893617 -0.900511719787234 -0.92141958 0.0795443483829787 0.0140130363106383 -0.025590953282766 -0.223896564340426 -0.125026612744681 -0.63836903212766 0.0395191121489362 -0.117195551802128 0.0424442819489362 -0.443342262340426 -0.440345826382979 -0.26545133312766 -0.143029686361702 -0.0559895777393617 -0.0534895401 -0.305245202489362 -0.631822048297872 -0.282154378489362 0.0435562021989362 -0.136736383765957 0.0435562021989362 -0.136736383765957 -0.247403476914894 -0.310186545957447 -0.235516929306383 -0.354687870212766 -0.47348816787234 -0.557988065531915 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.289725470425532 -0.19681792087234 -0.606717464680851 -0.22532784293617 -0.105311152804255 -0.668825711276596 -0.263615096246809 -0.516609046808511 -0.139801393244681 -0.501685580212766 -0.403486393191489 -0.380378006808511 -0.169261525 -0.254091927148936 -0.264674938957447 -0.378616675957447 -0.392564530851064 -0.440445051914894 -0.571344138723404 -0.572485019787234
4 "walkingupstairs" 0.269638509831169 -0.0201867972845455 -0.124506803314286 -0.199924729207792 -0.0390992620792208 0.00504678126883117 0.931438505714286 -0.121223088051948 0.0127601701459091 -0.958054614805195 -0.933809845844156 -0.865604525064935 0.0562405475090909 0.0109506107233766 -0.0181213003987013 -0.279420485051948 -0.296787774818182 -0.648498168441558 0.0258113008 -0.0761393056844156 0.0884137942324675 -0.363617438197403 0.0422550121051948 -0.287003527506493 -0.127944884223377 -0.0239868645954545 -0.0391245327012987 -0.527547854155844 -0.638308338701299 -0.530773226883117 -0.0406642974693507 -0.212299933520468 -0.0406642974693507 -0.212299933520468 -0.356854695649351 -0.310815696374026 0.0130709138467532 -0.0964927169548052 -0.577613463636364 -0.661070083246753 -0.202027099597403 -0.111656080277922 -0.307295496883117 -0.200807891864935 -0.0646533776638961 0.0723781103974026 -0.292874892749351 -0.314898189 -0.603678636493507 -0.33158589429013 -0.326607555812987 -0.693498363246753 -0.300141289063636 -0.263553833272727 -0.272103117103896 -0.38891215371039 0.183828931415584 -0.359328652467532 -0.210120903428571 -0.338413931038961 -0.261470446584416 -0.385567796493506 -0.298101517922078 -0.127260014519481 -0.64951164974026 -0.702115741298701
5 "walkingupstairs" 0.268229355098039 -0.0272425385070588 -0.122082438784314 -0.0501350188513725 0.189276117327451 -0.353519514896078 0.913632241568627 -0.340732608823529 -0.0184608964392157 -0.959399425098039 -0.912900683137255 -0.906196352156863 0.07210675 0.00371343419607843 -0.00237816579411765 -0.180301156098039 -0.0413994646723529 -0.560830688235294 -0.0767406825588235 -0.0518981989072549 0.0664234025976471 -0.321973723647059 -0.315799901607843 -0.18390018167451 -0.0652024492378431 -0.0457705354509804 -0.0576800048435294 -0.186763293747059 -0.486494120980392 -0.170814790834118 0.0177790974433333 -0.0791508842176471 0.0177790974433333 -0.0791508842176471 -0.207379799254902 -0.169970363039216 -0.12912124415098 -0.199893710196078 -0.342895367921569 -0.440079851313725 -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.244812769960784 -0.122991594331373 -0.549314615882353 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.115065008156863 -0.329653779629412 -0.0464142110215686 -0.390248128039216 -0.31361857145098 -0.309998085098039 -0.0819479396203922 -0.222161433666667 -0.169868234496078 -0.177734840922353 -0.230627015078431 -0.318173892545098 -0.45923633377451 -0.455937719019608
6 "walkingupstairs" 0.253929117888889 -0.0287445848603175 -0.137271583587302 -0.290737072492063 -0.274158642084127 -0.215128302025397 0.852050903174603 -0.233654535238095 -0.270734584857143 -0.938043146666667 -0.937260574285714 -0.884651306031746 0.0839660107698413 -0.00640632155555556 0.00639663882698413 -0.427684837142857 -0.493511078095238 -0.650648833174603 -0.101683445396825 -0.0194482964004762 0.138675110507937 -0.415413806666667 -0.581864969206349 -0.335559419396825 -0.105532999761905 -0.0506024345952381 -0.0788724238603175 -0.62454604047619 -0.721633851746032 -0.667659656190476 -0.205520235665079 -0.313629027777778 -0.205520235665079 -0.313629027777778 -0.470667338730159 -0.478473772857143 -0.278089119793651 -0.451490951587302 -0.685713419523809 -0.706743818888889 -0.345075819206349 -0.341285492111111 -0.384726793809524 -0.271264043460317 -0.286754777196825 -0.190791408596825 -0.463339827619048 -0.507235257460318 -0.624209620634921 -0.442426937301587 -0.513925417301587 -0.675464998412698 -0.41110377968254 -0.606607383015873 -0.393995306825397 -0.425240510238095 -0.573121972063492 -0.380693297666667 -0.361776048412698 -0.39550163952381 -0.458050374444444 -0.510108582063492 -0.558965477936508 -0.477724764222222 -0.701727282698413 -0.735209240634921
7 "walkingupstairs" 0.263880632425532 -0.0316922500893617 -0.115530248808511 -0.183122347297872 0.171053401289362 -0.0465859859489362 0.889837506808511 -0.291126126808511 -0.110397700529787 -0.942243712765957 -0.932716713404255 -0.892923074468085 0.0593767229025532 0.0393528754680851 -0.0453830544042553 -0.247145863957447 -0.112992113557447 -0.54220305006383 0.11740407006383 -0.159390043757447 -0.00715160531914894 -0.362006011829787 -0.214303122442553 0.0341256811680851 -0.11694897126383 -0.0393125475106383 -0.0924410613829787 -0.424871418085106 -0.537966138723404 -0.490680646808511 0.0187748140638298 -0.23388365493617 0.0187748140638298 -0.23388365493617 -0.231650063512766 -0.295614864978723 0.0175583842553191 -0.218232398 -0.481452498297872 -0.568592211914894 -0.204050159465957 0.105993678723404 -0.217616185297872 -0.17672645337766 0.128743807331915 -0.0329277636234043 -0.271555106804255 -0.132710068225532 -0.487552045957447 -0.290621856106383 -0.155301734702128 -0.597111360851064 -0.264053726787234 -0.274087600317021 -0.0751928543617021 -0.397203438765957 -0.187444113991489 -0.0294735564765957 -0.180351456108511 -0.389189932340426 -0.223387096721277 -0.408284913425532 -0.324427373340426 -0.282940549904255 -0.54284272787234 -0.637482445744681
8 "walkingupstairs" 0.269802749722222 -0.0252878493444444 -0.109727622972222 -0.231535529222222 0.0257899856638889 -0.0731217562777778 0.859360153055556 -0.324237167777778 0.0193875786111111 -0.944878669444444 -0.935679366666667 -0.901270976388889 0.107392012555556 -0.0455136488166667 -0.0194157011305556 -0.374547041666667 -0.336763384166667 -0.6622287825 0.0152009032991667 -0.101062395325 0.00178140434722222 -0.472028679444444 -0.218564940472222 -0.291914886388889 -0.114882260758333 -0.0473166236138889 -0.0078365246625 -0.615610874166667 -0.696204874166667 -0.665294936111111 -0.0576256602222222 -0.275385162388889 -0.0576256602222222 -0.275385162388889 -0.399319018805556 -0.425804601833333 -0.113265232888889 -0.315495840583333 -0.657868211388889 -0.717689356388889 -0.306504766555556 -0.12565959 -0.380368862488889 -0.20568045225 0.0324177980333333 -0.00623402291666667 -0.403279732666667 -0.359929290416667 -0.631608219722222 -0.401699086083333 -0.357878782033333 -0.691298711388889 -0.4326909875 -0.458573055777778 -0.346376866666667 -0.4901479175 -0.119332119252778 -0.3427291425 -0.278733688666667 -0.388300223611111 -0.381222999444444 -0.494412700555556 -0.474287379444444 -0.335671404638889 -0.705979850833333 -0.754803024166667
9 "walkingupstairs" 0.259119212315069 -0.0218731320671233 -0.131295951917808 -0.310732478219178 -0.0494912770452055 -0.315905334775342 0.888375120410959 -0.290619713013699 -0.15826074369863 -0.948461346849315 -0.933362843287671 -0.909298127534247 0.0682265105746575 -0.00943912926986301 0.0107729274465753 -0.345389781931507 -0.294978037726027 -0.665726050821918 -0.0812413904410959 -0.0372298569849315 0.0767071210849315 -0.496032879986301 -0.508628985342466 -0.23970761929589 -0.0478975878315068 -0.038337664260274 -0.0483220033219178 -0.522636959452055 -0.721200380958904 -0.568030837945205 -0.196933269684931 -0.273183474657534 -0.196933269684931 -0.273183474657534 -0.40874899369863 -0.304025919465753 -0.27231669009589 -0.472302879469863 -0.641407888767123 -0.676454603287671 -0.321810569726027 -0.13759365199589 -0.455911214315068 -0.307598500410959 -0.0677459232109589 -0.298488703269863 -0.360476959616438 -0.313550967027397 -0.627998920958904 -0.390097332328767 -0.324386115917808 -0.703044755479452 -0.39357813260274 -0.565560063561644 -0.335744698027397 -0.530660669205479 -0.483066514109589 -0.284189159643836 -0.259117287136986 -0.395607127260274 -0.290439464205479 -0.326961622178082 -0.54564256 -0.516730005054794 -0.675725580136986 -0.700931225479452
10 "walkingupstairs" 0.256098868285714 -0.0250058151314286 -0.129292308971429 -0.342908607714286 -0.06813465202 -0.0607450452771429 0.801710857142857 -0.317616607714286 -0.389115851142857 -0.941220758857143 -0.923007705142857 -0.905863101428571 0.0982627626 -0.0143639352857143 -0.0289546202571429 -0.474944938057143 -0.460503712285714 -0.580949848857143 -0.136658549408571 0.00385722446 0.183632394505714 -0.530366016571429 -0.413270959714286 -0.199797223028571 -0.0852904193228571 -0.0452392726857143 -0.0675679377942857 -0.640329112 -0.587842941428571 -0.656401011142857 -0.148478303094286 -0.326141482 -0.148478303094286 -0.326141482 -0.478199493428571 -0.4504267064 -0.237952257125714 -0.406912076857143 -0.609664122857143 -0.620760031428571 -0.391889333428571 -0.210966474228571 -0.273410386562857 -0.326089359714286 -0.0587799302 -0.0273997891277143 -0.494869927428571 -0.484138214285714 -0.553890214857143 -0.501742706 -0.471520756571429 -0.606153905714286 -0.475540715228571 -0.422721953714286 -0.308798385114286 -0.551194958285714 -0.412914103714286 -0.241572545342857 -0.359887753171429 -0.413594685714286 -0.433469132514286 -0.478149235948571 -0.465700872857143 -0.470548569428571 -0.602343160571429 -0.675279831714286
11 "walkingupstairs" 0.261394636927273 -0.0253248602969091 -0.111820948365455 -0.264180779945455 0.09394809864 0.157427460909091 0.813974263818182 -0.330661017090909 -0.166941005036364 -0.943673673272727 -0.911653953272727 -0.895743859454545 0.0833976867218182 -0.0174081952414545 -0.00970822436727273 -0.410585701636364 -0.380289577272727 -0.586784717090909 -0.0274461156054545 -0.0678836266363636 0.0388365837732727 -0.497168528 0.04056516 -0.0950951052727273 -0.0886366190745455 -0.0356965888509091 -0.0214373033727273 -0.667886002909091 -0.634717899454545 -0.586264253454545 -0.00894890103636363 -0.151040743492727 -0.00894890103636363 -0.151040743492727 -0.409546740181818 -0.416516575636364 0.0136483356363636 -0.0727621017818182 -0.610940775818182 -0.679776339454545 -0.336130790927273 -0.119454980089091 -0.230672439850909 -0.240098120963636 0.123038901176364 0.245591268030909 -0.442948078181818 -0.401675588 -0.549730264181818 -0.431071844545455 -0.399855803454545 -0.622407193454545 -0.477440138 -0.287669294527273 -0.271921769330909 -0.510489175818182 0.189383838363636 -0.130606006727273 -0.212275884561818 -0.251400831218182 -0.392479227454545 -0.454218522363636 -0.29462068506 -0.0949435739672727 -0.664827054909091 -0.724321814545455
12 "walkingupstairs" 0.265708460886792 -0.0250905238398113 -0.115738588415094 -0.309283451320755 0.0236776188679245 -0.360211863207547 0.898467822075472 -0.356541222830189 0.0440857938649057 -0.962392295283019 -0.932623292264151 -0.91253585490566 0.0742576270924528 -0.000161116239622638 0.00309055088679245 -0.513705501320755 -0.359687290415094 -0.778234263396226 -0.0782137520566038 -0.0334835009660377 0.0655296851188679 -0.558177087735849 -0.416288613396226 -0.38874498890566 -0.0833319173030189 -0.0473967754735849 -0.0617250443830189 -0.659673952075472 -0.822187081132076 -0.567184782075472 -0.166223596007547 -0.353198034150943 -0.166223596007547 -0.353198034150943 -0.510970943018868 -0.507607549811321 -0.300635609283019 -0.457977938867925 -0.720097001886792 -0.783060263207547 -0.406088983018868 -0.139781968603774 -0.570973100188679 -0.275585168867925 0.0360444727924528 -0.311739648981132 -0.534955115471698 -0.399123936584906 -0.752800548867925 -0.535887226792453 -0.360629492339623 -0.802822617358491 -0.513589323207547 -0.621062732830189 -0.374285245603774 -0.576133841320755 -0.32511966 -0.45022529 -0.401651771132075 -0.428350386037736 -0.487051865660377 -0.538445772830189 -0.572822551132075 -0.480032664150943 -0.778346206603774 -0.805202822264151
13 "walkingupstairs" 0.25327535937037 -0.0278715204981056 -0.121440866092593 -0.290589269848148 -0.0759207625759259 -0.246804249259259 0.812073898888889 -0.383422524259259 -0.297670991666667 -0.938105369074074 -0.933605137407407 -0.905532333703704 0.0798861049851852 0.0359028490388889 -0.00540192470462963 -0.414637640074074 -0.471637557592593 -0.611035333518518 -0.0139634959407407 -0.0863632092962963 0.0663391496111111 -0.565411892222222 -0.41400611462963 -0.125771886774074 -0.114460775521481 -0.0421498339092593 -0.0808284663666667 -0.654573711851852 -0.63863162037037 -0.546955056481481 -0.171248832611111 -0.303256699 -0.171248832611111 -0.303256699 -0.46010962037037 -0.431819599259259 -0.23469937737037 -0.462486269074074 -0.618707395185185 -0.669106535740741 -0.33859720262963 -0.244729517333333 -0.368725336481481 -0.27471647762963 -0.0560561122148148 -0.243557558796296 -0.450841867592593 -0.496280435 -0.580140101666667 -0.42950566612963 -0.481073570555556 -0.641032448333333 -0.526566520740741 -0.460276303333333 -0.227840356396296 -0.582576638333333 -0.392688422407407 -0.176800246842593 -0.342013932574074 -0.392053011851852 -0.414361393011111 -0.460097420740741 -0.533150474259259 -0.511758237592593 -0.666768631851852 -0.697178353333333
